poemname,end,internal,eye,full,rich,identical,slant
poem.175695.txt,0.05795,0.01296,0.00000,0.00000,0.00000,0.00000,15.54111
poem.175697.txt,0.01283,0.00000,0.00000,0.60000,0.00000,0.00217,6.80333
poem.175699.txt,0.16399,0.02000,0.00000,5.94476,0.00000,0.00125,2.98286
poem.175700.txt,0.01473,0.00000,0.00000,0.00000,0.00000,0.00030,12.98738
poem.175701.txt,0.01276,0.01894,0.00000,1.90889,0.00000,0.00000,25.11413
poem.175702.txt,0.01280,0.00943,0.00000,1.43000,0.00000,0.00079,20.60143
poem.175704.txt,0.00924,0.01389,0.00000,0.00000,0.00000,0.00000,4.00857
poem.175705.txt,0.01589,0.07833,0.00000,1.21667,0.00000,0.00000,3.71905
poem.175706.txt,0.01876,0.00000,0.00000,0.23333,0.00000,0.00000,5.37619
poem.175708.txt,0.03688,0.01240,0.00000,3.11857,0.00000,0.00046,21.73405
poem.175718.txt,0.01716,0.00000,0.00000,0.70000,0.00000,0.00000,2.90424
poem.175733.txt,0.01304,0.00000,0.00000,0.00000,0.00000,0.00000,2.03405
poem.175735.txt,0.01643,0.01778,0.00000,0.00000,0.00000,0.00000,1.27667
poem.175736.txt,0.01426,0.00000,0.00000,0.00000,0.00000,0.00000,1.28333
poem.175741.txt,0.08045,0.00000,0.00000,3.25000,0.00000,0.00000,1.00000
poem.175743.txt,0.01224,0.00000,0.00000,0.00000,0.00000,0.00148,4.59444
